acousticness,bpm,danceability,energy,genre,instrumentalness,liveness,loudness,mode,popularity,speechiness,tempo,valence,age,hours,while working,exploratory,foreign,anxiety,depression,insomnia,ocd,effects,frequency [classical],frequency [country],frequency [edm],frequency [folk],frequency [gospel],frequency [hip hop],frequency [jazz],frequency [k pop],frequency [latin],frequency [lofi],frequency [metal],frequency [pop],frequency [r&b],frequency [rap],frequency [rock],frequency [video game music],country
-1.06,157.0,-0.7,1.26,Rock,-0.1,2.3,27.29,1,0.78,0.11,-4.36,-0.07,47,19.21,Yes,Yes,Yes,0.73,0.79,0.78,0.45,Improve,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Never,Very frequently,Sometimes,Rarely,Never,Never,BR
-0.51,157.0,1.01,1.36,Rock,-0.2,-0.39,14.28,0,0.73,0.08,-4.36,1.78,30,4.0,Yes,No,No,0.7,0.6,0.7,0.4,Improve,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,RO
-1.02,157.0,0.33,1.64,Rock,-0.2,1.85,12.35,1,0.71,0.05,-4.36,1.39,46,13.34,Yes,Yes,Yes,0.07,0.27,0.91,0.22,No effect,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Never,Rarely,Very frequently,Never,Never,IT
0.35,150.0,-3.0,1.67,Rock,-0.18,6.49,1.5,1,0.6,0.15,-4.36,-1.37,61,2.0,Yes,Yes,No,0.2,0.2,0.2,0.0,Improve,Never,Never,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Never,Sometimes,Never,SG
-1.01,157.0,0.71,1.42,Rock,-0.2,4.49,19.41,0,0.74,0.04,-4.36,1.1,54,18.99,Yes,Yes,Yes,0.28,0.04,0.36,0.31,Worsen,Rarely,Never,Rarely,Rarely,Never,Sometimes,Never,Very frequently,Never,Never,Never,Very frequently,Never,Sometimes,Rarely,Never,ES
-1.09,157.0,-1.51,1.4,Metal,-0.2,1.39,14.83,1,0.73,0.09,-4.36,-0.91,63,5.91,No,Yes,No,0.05,0.59,0.14,0.01,Improve,Very frequently,Never,Sometimes,Rarely,Never,Sometimes,Never,Never,Never,Never,Very frequently,Rarely,Never,Rarely,Very frequently,Sometimes,MA
2.18,157.0,0.55,-1.43,Rock,-0.2,0.24,28.77,1,0.8,0.18,-4.36,-0.71,60,9.75,Yes,No,Yes,0.11,0.45,0.49,0.16,Improve,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Never,MA
-0.9,157.0,-1.08,0.99,Rock,-0.2,-0.59,11.38,1,0.76,0.25,-4.35,0.24,60,10.9,Yes,Yes,Yes,0.77,0.45,0.48,0.41,No effect,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,MA
-0.31,157.0,-0.59,1.52,Rock,-0.2,-0.77,9.89,1,0.9,0.11,-4.37,0.66,53,12.13,Yes,Yes,Yes,0.51,0.75,0.72,0.38,No effect,Sometimes,Very frequently,Rarely,Sometimes,Never,Very frequently,Rarely,Never,Never,Very frequently,Never,Rarely,Sometimes,Rarely,Very frequently,Very frequently,MA
0.68,157.0,0.33,0.73,Rock,-0.19,-0.29,22.74,1,0.0,0.14,-4.36,-0.43,59,1.0,No,No,No,0.1,0.0,0.0,0.1,Improve,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,SE
-0.84,157.0,-2.38,-0.41,Rock,-0.19,-0.29,28.53,0,0.71,0.06,-4.37,-1.88,55,15.0,Yes,No,No,0.2,0.0,0.3,0.0,No effect,Rarely,Never,Never,Very frequently,Never,Never,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Very frequently,Never,CZ
-0.72,157.0,-0.28,1.39,K pop,-0.2,0.66,20.25,0,0.62,0.21,-4.37,1.02,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,BR
-0.85,157.0,0.12,-0.26,K pop,-0.2,1.95,19.28,1,0.0,0.07,-4.36,-1.05,56,8.15,No,Yes,Yes,0.65,0.43,0.1,0.27,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,MA
-0.39,157.0,0.22,1.62,K pop,-0.2,1.74,6.17,0,0.78,0.09,-4.36,1.19,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,IT
-1.08,157.0,-0.32,1.23,Rock,-0.19,1.62,12.66,0,0.66,0.07,-4.36,0.68,57,15.85,No,No,Yes,0.44,0.88,0.9,0.3,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,BR
-0.94,157.0,0.74,0.34,K pop,-0.2,-0.48,19.13,0,0.97,0.05,-4.36,0.62,56,8.15,No,Yes,Yes,0.65,0.43,0.1,0.27,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,DK
1.35,157.0,-0.6,0.6,Rock,-0.09,0.35,26.14,0,0.89,0.05,-4.36,-1.24,59,1.0,No,No,No,0.1,0.0,0.0,0.1,Improve,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,NG
-1.05,157.0,0.32,0.38,Rock,-0.19,-0.43,22.3,1,0.91,0.07,-4.36,0.39,45,19.72,No,Yes,No,0.35,0.39,0.66,0.36,Improve,Never,Never,Never,Never,Never,Rarely,Never,Rarely,Never,Never,Very frequently,Sometimes,Never,Rarely,Very frequently,Very frequently,SE
-0.93,157.0,-1.03,1.08,Rock,-0.2,2.16,24.69,0,0.61,0.07,-4.36,-0.03,38,23.13,Yes,Yes,No,0.49,0.96,0.8,0.36,Improve,Sometimes,Never,Never,Rarely,Never,Very frequently,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,BR
-1.08,157.0,-1.03,1.53,Rock,-0.2,-0.31,13.32,1,0.81,0.13,-4.35,0.88,60,2.0,Yes,No,No,0.0,0.0,0.0,0.0,Improve,Rarely,Rarely,Never,Rarely,Rarely,Never,Rarely,Never,Never,Never,Rarely,Sometimes,Sometimes,Never,Very frequently,Never,MA
-1.1,157.0,-1.76,1.02,Rock,-0.19,0.01,14.4,1,0.72,0.11,-4.36,0.44,59,1.0,No,No,No,0.1,0.0,0.0,0.1,Improve,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,MA
-1.02,157.0,-1.1,0.48,Rock,-0.2,-0.75,19.56,0,0.85,0.07,-4.36,-1.16,47,11.35,Yes,Yes,No,0.35,0.08,0.85,0.35,No effect,Never,Never,Rarely,Rarely,Never,Never,Sometimes,Sometimes,Rarely,Rarely,Very frequently,Very frequently,Sometimes,Rarely,Very frequently,Never,MA
-1.03,157.0,1.81,-1.41,K pop,-0.08,-0.39,29.25,1,0.87,0.21,-4.35,-0.49,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,TR
-1.07,157.0,0.15,1.43,Rock,-0.2,2.02,15.09,1,0.7,0.14,-4.36,1.31,56,0.33,No,Yes,No,0.67,0.25,0.61,0.32,No effect,Sometimes,Sometimes,Sometimes,Sometimes,Sometimes,Very frequently,Very frequently,Rarely,Rarely,Rarely,Never,Very frequently,Never,Rarely,Sometimes,Never,IT
-1.01,157.0,-1.34,0.57,Rock,-0.2,0.6,19.51,1,0.39,0.06,-4.36,-1.31,63,2.0,Yes,Yes,No,0.5,0.4,0.6,0.2,Improve,Very frequently,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Never,ZA
-1.03,157.0,1.81,-1.41,Hip hop,-0.08,-0.39,29.25,1,0.87,0.21,-4.35,-0.49,49,22.65,Yes,Yes,No,0.88,0.19,0.3,0.52,Improve,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,TR
-0.64,157.0,-0.77,1.96,Rock,-0.2,-0.68,12.88,1,0.81,0.23,-4.36,0.27,43,23.13,Yes,Yes,No,0.49,0.96,0.8,0.36,Improve,Sometimes,Never,Never,Rarely,Never,Very frequently,Never,Never,Rarely,Sometimes,Rarely,Sometimes,Never,Sometimes,Sometimes,Rarely,MA
-1.09,157.0,-2.28,1.62,Rock,-0.2,2.2,11.05,1,0.6,0.08,-4.36,-0.61,57,15.85,No,No,Yes,0.44,0.88,0.9,0.3,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,IE
0.22,157.0,-0.72,1.05,Folk,-0.2,0.14,13.99,1,0.84,0.07,-4.36,-1.18,50,18.48,Yes,Yes,No,0.28,0.44,0.31,0.28,Improve,Sometimes,Never,Never,Very frequently,Never,Rarely,Sometimes,Never,Never,Never,Sometimes,Rarely,Rarely,Never,Very frequently,Sometimes,FR
0.37,157.0,0.28,0.3,K pop,-0.2,-0.51,20.16,0,0.7,0.13,-4.36,0.35,56,8.15,No,Yes,Yes,0.65,0.43,0.1,0.27,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,LU
-0.98,157.0,0.8,-0.29,K pop,-0.2,-0.58,21.72,0,0.67,0.43,-4.36,0.11,65,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,TW
-1.04,157.0,0.79,0.1,Rock,-0.09,-0.52,14.33,1,0.29,0.06,-4.36,1.39,46,13.34,Yes,Yes,Yes,0.07,0.27,0.91,0.22,No effect,Sometimes,Rarely,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Very frequently,Never,Rarely,Very frequently,Never,Never,TR
-1.09,157.0,-0.31,0.41,K pop,-0.2,4.51,20.79,1,0.83,0.55,-4.35,0.31,40,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,ES
-1.09,157.0,-2.32,0.22,Rock,-0.2,-0.34,18.76,1,0.63,0.06,-4.36,-1.39,60,10.9,Yes,Yes,Yes,0.77,0.45,0.48,0.41,No effect,Rarely,Very frequently,Rarely,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Very frequently,Never,Never,Rarely,Never,MA
-0.97,162.0,-2.41,-0.17,Rock,-0.18,3.49,3.0,1,0.4,0.05,-4.36,-0.8,60,2.0,Yes,No,No,0.7,0.7,0.2,0.4,Improve,Rarely,Sometimes,Never,Never,Never,Never,Never,Never,Never,Never,Sometimes,Rarely,Sometimes,Never,Very frequently,Never,GR
-1.06,157.0,-0.42,1.64,Rock,-0.2,-0.84,13.63,1,0.89,0.08,-4.36,1.03,38,4.0,Yes,No,No,0.7,0.6,0.7,0.4,Improve,Never,Sometimes,Never,Never,Never,Never,Sometimes,Never,Never,Never,Rarely,Never,Rarely,Never,Very frequently,Never,ZA
-0.61,156.0,-2.48,1.91,Rock,-0.19,-0.8,2.5,0,0.34,0.07,-4.36,0.25,60,2.0,Yes,No,Yes,0.4,0.4,0.2,0.0,Improve,Sometimes,Sometimes,Never,Sometimes,Rarely,Never,Rarely,Never,Rarely,Never,Rarely,Sometimes,Sometimes,Rarely,Very frequently,Rarely,MA
-0.31,157.0,0.25,0.68,Hip hop,-0.18,-0.56,12.67,1,0.96,0.07,-4.36,0.09,49,22.65,Yes,Yes,No,0.88,0.19,0.3,0.52,Improve,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,SE
-1.07,157.0,-0.59,1.24,K pop,-0.19,-0.48,13.7,0,0.47,0.07,-4.36,-1.54,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,ZA
-0.37,151.0,-1.17,-0.41,Rock,-0.2,1.95,5.5,0,0.79,0.07,-4.36,1.61,57,15.85,No,No,Yes,0.44,0.88,0.9,0.3,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,PA
-0.65,157.0,-0.59,1.2,Rock,-0.2,-0.51,18.91,0,0.76,0.05,-4.36,0.21,57,2.0,Yes,Yes,No,0.2,0.2,0.7,0.0,No effect,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Never,MA
0.19,157.0,-0.74,-1.0,K pop,-0.2,-0.52,34.37,1,0.67,0.05,-4.35,0.44,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,SE
-1.06,156.0,-2.05,1.32,Rock,-0.18,-0.72,2.5,1,0.59,0.07,-4.36,-1.41,60,14.31,Yes,No,No,0.01,0.52,0.14,0.13,No effect,Very frequently,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,Rarely,Never,Sometimes,Never,MA
-1.02,157.0,0.07,1.08,Rock,-0.2,-0.53,26.09,0,0.69,0.07,-4.36,-0.82,63,2.0,Yes,Yes,No,0.5,0.4,0.6,0.2,Improve,Very frequently,Sometimes,Rarely,Very frequently,Never,Rarely,Sometimes,Never,Rarely,Never,Never,Never,Rarely,Never,Very frequently,Never,FI
-0.72,157.0,1.85,-0.23,Hip hop,-0.2,-0.06,20.43,0,0.9,0.14,-4.36,-1.02,49,22.65,Yes,Yes,No,0.88,0.19,0.3,0.52,Improve,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,CZ
-0.88,157.0,-2.82,0.56,Rock,-0.2,4.52,17.89,1,0.82,0.06,-4.35,-0.52,53,4.57,Yes,Yes,Yes,0.33,0.09,0.06,0.17,Improve,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Never,TR
-0.57,147.0,-2.12,-2.79,Rock,-0.19,-0.56,9.5,0,0.49,0.05,-4.36,-1.28,60,1.0,No,Yes,No,0.3,0.2,0.5,0.0,No effect,Sometimes,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Rarely,Never,Sometimes,Never,NZ
1.06,157.0,-1.15,-0.89,K pop,-0.2,-0.21,22.05,1,0.01,0.05,-4.37,-1.56,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,PT
-1.02,157.0,-1.1,0.48,Rock,-0.2,-0.75,19.56,0,0.85,0.07,-4.36,-1.16,66,2.0,No,Yes,No,0.8,0.2,0.0,0.0,No effect,Sometimes,Never,Never,Never,Never,Rarely,Never,Never,Never,Never,Sometimes,Sometimes,Never,Never,Sometimes,Never,MA
-1.06,159.0,-3.0,2.03,Metal,-0.18,5.35,2.0,1,0.58,0.18,-4.36,-0.75,48,1.5,Yes,No,No,1.0,0.8,0.0,0.4,Improve,Rarely,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Rarely,SG
1.6,148.0,-1.03,-0.29,Rock,-0.18,5.19,7.0,1,0.34,0.18,-4.36,1.83,59,1.0,No,No,No,0.1,0.0,0.0,0.1,Improve,Rarely,Never,Never,Rarely,Sometimes,Never,Rarely,Never,Rarely,Never,Never,Rarely,Rarely,Never,Very frequently,Never,ZA
-1.05,157.0,-0.15,0.55,Metal,-0.14,0.2,14.79,1,0.93,0.05,-4.36,1.12,58,15.59,No,Yes,Yes,0.09,0.71,0.72,0.27,Improve,Very frequently,Never,Rarely,Never,Never,Rarely,Never,Sometimes,Rarely,Never,Rarely,Very frequently,Sometimes,Never,Never,Very frequently,EG
-1.02,157.0,0.7,0.38,Hip hop,-0.2,-0.73,13.7,1,0.85,0.19,-4.35,1.17,49,22.65,Yes,Yes,No,0.88,0.19,0.3,0.52,Improve,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,TR
-1.08,157.0,-1.92,1.25,Rock,-0.2,-0.41,10.39,0,0.9,0.13,-4.35,0.12,56,8.41,No,Yes,No,0.4,0.57,0.54,0.29,Improve,Very frequently,Rarely,Sometimes,Never,Never,Rarely,Sometimes,Rarely,Never,Rarely,Never,Sometimes,Very frequently,Never,Very frequently,Sometimes,MA
-1.08,157.0,-1.05,1.49,Rock,0.12,-0.67,24.51,0,0.78,0.1,-4.36,-0.8,60,1.0,No,Yes,No,0.3,0.2,0.5,0.0,No effect,Sometimes,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Rarely,Never,Sometimes,Never,MA
-1.09,157.0,-2.28,1.62,Rock,-0.2,2.2,11.05,1,0.6,0.08,-4.36,-0.61,50,12.08,Yes,Yes,No,0.04,0.04,0.73,0.28,Improve,Never,Rarely,Never,Never,Never,Sometimes,Sometimes,Sometimes,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Very frequently,Never,IE
-1.04,157.0,-0.27,1.68,Rock,-0.2,-0.07,19.15,1,0.87,0.06,-4.36,-1.1,60,1.0,No,Yes,No,0.3,0.2,0.5,0.0,No effect,Sometimes,Rarely,Never,Sometimes,Never,Never,Sometimes,Never,Never,Never,Never,Rarely,Rarely,Never,Sometimes,Never,MA
-0.99,157.0,1.1,-1.55,Hip hop,-0.2,-0.14,35.75,1,0.47,0.16,-4.36,1.16,58,3.0,Yes,Yes,Yes,0.4,0.6,0.8,0.1,Improve,Sometimes,Never,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Never,NG
-1.01,157.0,0.86,-0.08,Rock,-0.2,1.36,21.53,1,0.76,0.28,-4.36,0.99,60,9.75,Yes,No,Yes,0.11,0.45,0.49,0.16,Improve,Sometimes,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Rarely,Very frequently,Never,ID
-1.09,157.0,-1.23,0.89,K pop,-0.2,0.03,16.27,1,0.58,0.05,-4.36,-1.0,75,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,MA
-0.21,157.0,0.31,-0.22,Rock,-0.2,-0.61,22.14,1,0.9,0.07,-4.36,-1.39,64,4.0,Yes,No,No,0.4,0.4,0.2,0.1,Improve,Sometimes,Rarely,Sometimes,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Never,Rarely,Sometimes,Rarely,Rarely,Sometimes,Rarely,FR
-1.09,157.0,1.71,0.97,Hip hop,-0.2,-0.74,22.8,1,0.8,0.45,-4.36,0.24,58,3.0,Yes,Yes,Yes,0.4,0.6,0.8,0.1,Improve,Sometimes,Never,Sometimes,Rarely,Sometimes,Very frequently,Very frequently,Never,Sometimes,Very frequently,Never,Rarely,Very frequently,Sometimes,Sometimes,Never,LV
-0.74,157.0,1.27,0.43,K pop,-0.14,-0.64,14.98,0,0.72,0.08,-4.36,-1.47,31,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,CZ
-0.98,157.0,0.28,1.4,K pop,-0.2,6.31,11.69,0,0.74,0.38,-4.36,-0.15,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,FR
0.17,157.0,-0.67,0.59,K pop,-0.2,-0.99,21.81,0,0.62,0.18,-4.36,0.1,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,SE
-1.1,157.0,-0.01,0.3,Rock,1.33,-0.88,17.11,0,0.0,0.05,-4.36,-0.1,63,8.0,Yes,Yes,No,0.2,0.1,0.2,0.2,Improve,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Never,BG
-1.09,157.0,-0.31,1.83,Rock,-0.2,3.2,13.9,1,0.75,0.14,-4.35,1.15,48,5.76,Yes,Yes,No,0.83,1.0,0.85,0.38,Improve,Rarely,Never,Never,Rarely,Rarely,Never,Rarely,Never,Sometimes,Rarely,Never,Rarely,Rarely,Rarely,Sometimes,Sometimes,IT
-0.99,157.0,0.53,0.7,K pop,-0.19,-0.35,16.25,1,0.84,0.07,-4.36,0.3,35,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,BG
-0.45,157.0,-0.12,1.73,Rock,-0.2,0.82,12.63,0,0.82,0.08,-4.36,1.46,58,8.09,Yes,Yes,Yes,0.98,0.41,0.04,0.45,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Never,Sometimes,Rarely,Rarely,Sometimes,Rarely,AR
0.72,157.0,-0.04,-1.28,K pop,-0.2,0.71,27.45,0,0.55,0.06,-4.36,-1.49,44,11.86,Yes,Yes,Yes,0.23,0.21,0.53,0.2,Improve,Sometimes,Sometimes,Never,Rarely,Never,Never,Rarely,Never,Never,Rarely,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Rarely,LV
-1.03,157.0,-0.54,-0.14,K pop,-0.2,-0.12,21.54,1,0.79,0.2,-4.37,-1.18,56,8.15,No,Yes,Yes,0.65,0.43,0.1,0.27,Improve,Rarely,Never,Rarely,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Never,Sometimes,Sometimes,Sometimes,Very frequently,Rarely,ZA
-1.1,157.0,-2.5,1.09,Metal,-0.2,0.89,14.11,1,0.55,0.07,-4.35,-0.9,48,1.5,Yes,No,No,1.0,0.8,0.0,0.4,Improve,Rarely,Never,Rarely,Never,Never,Never,Rarely,Never,Never,Never,Sometimes,Never,Rarely,Never,Rarely,Rarely,MA
-1.06,157.0,-0.75,1.28,Rock,-0.2,0.6,21.27,0,0.93,0.1,-4.36,-0.59,53,4.57,Yes,Yes,Yes,0.33,0.09,0.06,0.17,Improve,Rarely,Never,Never,Sometimes,Never,Never,Never,Rarely,Rarely,Never,Very frequently,Very frequently,Rarely,Sometimes,Sometimes,Never,MA
0.33,157.0,-0.11,0.98,Hip hop,-0.2,-0.97,13.93,0,0.81,0.52,-4.36,1.61,49,22.65,Yes,Yes,No,0.88,0.19,0.3,0.52,Improve,Very frequently,Never,Rarely,Rarely,Never,Never,Never,Never,Never,Very frequently,Rarely,Very frequently,Sometimes,Sometimes,Very frequently,Never,CO
-0.99,157.0,1.12,0.94,K pop,-0.2,-0.25,16.69,1,0.69,0.11,-4.36,1.21,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,DO
-1.02,157.0,0.07,1.08,Rock,-0.2,-0.53,26.09,0,0.69,0.07,-4.36,-0.82,57,2.0,Yes,Yes,No,0.2,0.2,0.7,0.0,No effect,Never,Never,Never,Never,Never,Rarely,Sometimes,Never,Rarely,Rarely,Sometimes,Sometimes,Sometimes,Rarely,Very frequently,Never,FI
-0.37,157.0,1.09,0.31,K pop,-0.2,-0.46,16.04,1,0.61,0.08,-4.36,1.0,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,SE
-0.59,157.0,1.16,1.53,K pop,-0.2,-0.9,14.61,0,0.7,0.42,-4.36,0.63,62,8.73,Yes,Yes,Yes,0.63,0.1,0.26,0.27,Improve,Sometimes,Never,Sometimes,Rarely,Never,Never,Rarely,Never,Never,Sometimes,Never,Sometimes,Rarely,Never,Very frequently,Rarely,NI
-1.05,157.0,1.37,1.66,Rock,-0.18,-0.86,16.29,1,0.62,0.1,-4.36,1.58,60,14.31,Yes,No,No,0.01,0.52,0.14,0.13,No effect,Very frequently,Rarely,Sometimes,Rarely,Never,Never,Very frequently,Never,Never,Never,Very frequently,Sometimes,Rarely,Never,Sometimes,Never,RO
-1.09,157.0,-1.05,1.36,Rock,-0.2,-0.09,13.61,1,0.75,0.05,-4.35,-0.66,63,8.0,Yes,Yes,No,0.2,0.1,0.2,0.2,Improve,Sometimes,Sometimes,Rarely,Rarely,Never,Never,Rarely,Never,Rarely,Rarely,Never,Sometimes,Rarely,Never,Sometimes,Never,MA
-1.08,157.0,-1.8,-0.65,Rock,-0.19,-0.27,30.48,1,0.72,0.05,-4.36,-1.75,57,15.85,No,No,Yes,0.44,0.88,0.9,0.3,Improve,Very frequently,Rarely,Rarely,Sometimes,Never,Sometimes,Never,Sometimes,Never,Never,Never,Sometimes,Rarely,Never,Very frequently,Sometimes,CZ
-1.02,157.0,0.33,1.64,Rock,-0.2,1.85,12.35,1,0.71,0.05,-4.36,1.39,61,14.31,Yes,Yes,Yes,0.72,0.43,0.8,0.46,No effect,Very frequently,Never,Never,Never,Never,Sometimes,Never,Rarely,Never,Sometimes,Never,Very frequently,Very frequently,Sometimes,Very frequently,Never,IT
-1.09,157.0,-0.83,1.81,Rock,0.88,1.27,18.74,1,0.64,0.08,-4.36,0.11,47,19.21,Yes,Yes,Yes,0.73,0.79,0.78,0.45,Improve,Never,Sometimes,Sometimes,Sometimes,Rarely,Sometimes,Sometimes,Very frequently,Rarely,Very frequently,Never,Very frequently,Sometimes,Rarely,Never,Never,MA
